,Geneid,CV_7213_HO,IZ_7181_STEA,PP_6922_HO,PP_6758_HO,IZ_7194_NC,PP_7137_STEA,CV_6967_STEA,CV_7194_NC,PP_6967_STEA,PP_7344_EARLY,IZ_7012_NC,IZ_6967_STEA,IZ_7172_STEA,CV_7188_EARLY,PP_7173_NC,CV_7172_STEA,CV_7252_HO,IZ_7252_HO,CV_7181_STEA,IZ_7251_STEA,CV_6758_HO,CV_7173_NC,PP_7181_STEA,CV_6922_HO,IZ_7157_EARLY,PP_7157_EARLY,CV_7157_EARLY,IZ_7344_EARLY,PP_7194_NC,PP_7252_HO,IZ_7213_HO,CV_7279_NC,CV_6610_EARLY,PP_7041_EARLY,IZ_6922_HO,IZ_7188_EARLY,PP_7279_NC,IZ_6758_HO,CV_7041_EARLY,IZ_6610_EARLY,PP_7172_STEA,CV_7012_NC,PP_7012_NC,IZ_7137_STEA,CV_7251_STEA,PP_6610_EARLY,PP_7230_HO,IZ_7173_NC,IZ_7041_EARLY,IZ_7279_NC,IZ_7230_HO,PP_7213_HO,PP_7251_STEA,CV_7230_HO,PP_7188_EARLY,CV_7137_STEA,CV_7344_EARLY
0,ENSG00000215908,0.019531200000000002,0.035590300000000005,0.040364599999999994,0.07248260000000001,0.029513900000000003,0.041232599999999994,0.022135400000000003,0.030816000000000003,0.0381944,0.017361099999999997,0.08029510000000001,0.0486111,0.0208333,0.024305599999999997,0.0421007,0.013888900000000001,0.024739599999999997,0.028645799999999996,0.036458300000000006,0.016059,0.0282118,0.022135400000000003,0.03125,0.0516493,0.061197900000000006,0.049045099999999994,0.045572900000000006,0.017795099999999998,0.0668403,0.0238715,0.0698785,0.017795099999999998,0.0924479,0.050347199999999995,0.0668403,0.09635419999999999,0.014322899999999998,0.036892400000000006,0.041232599999999994,0.0625,0.027777800000000002,0.062934,0.0460069,0.0186632,0.0477431,0.0798611,0.0972222,0.040364599999999994,0.0451389,0.0282118,0.033854199999999994,0.09852430000000001,0.042534699999999995,0.035590300000000005,0.06727430000000001,0.029079900000000002,0.00954861
1,ENSG00000268869,0.0258226,0.0595585,0.0387339,0.06788839999999999,0.0379009,0.0354019,0.0270721,0.033735900000000006,0.0362349,0.0458142,0.0695544,0.031237,0.031237,0.0595585,0.049562699999999994,0.032902999999999995,0.0553936,0.049979199999999994,0.06997080000000001,0.032902999999999995,0.0374844,0.0395668,0.0449813,0.0433153,0.0520616,0.04748019999999999,0.0533111,0.060391499999999994,0.117868,0.0333195,0.049979199999999994,0.0258226,0.057476099999999995,0.060391499999999994,0.0620575,0.10578900000000001,0.04164930000000001,0.059975,0.0458142,0.061640999999999994,0.0458142,0.0612245,0.0466472,0.03207,0.06747189999999999,0.0783007,0.06997080000000001,0.04164930000000001,0.0445648,0.04289880000000001,0.0299875,0.0641399,0.0612245,0.0137443,0.0824656,0.0366514,0.0545606
2,ENSG00000058453,0.118056,0.22222199999999998,0.159722,0.284722,0.229167,0.138889,0.11111099999999999,0.319444,0.208333,0.22222199999999998,0.173611,0.125,0.166667,0.145833,0.118056,0.21527800000000002,0.180556,0.131944,0.1875,0.208333,0.291667,0.180556,0.23611100000000002,0.152778,0.23611100000000002,0.22222199999999998,0.194444,0.0972222,0.22222199999999998,0.125,0.145833,0.138889,0.08333330000000001,0.25,0.270833,0.23611100000000002,0.152778,0.208333,0.180556,0.152778,0.256944,0.138889,0.145833,0.152778,0.152778,0.263889,0.208333,0.166667,0.180556,0.194444,0.152778,0.180556,0.180556,0.194444,0.138889,0.145833,0.118056
3,ENSG00000260238,0.46084200000000003,0.9728379999999999,1.07877,4.440580000000001,0.783047,0.612268,1.20394,0.563717,1.11974,0.12947,2.18187,3.08839,0.24513400000000002,1.18526,0.778407,0.23641900000000002,1.08884,0.809077,1.02535,0.0642825,1.41829,0.643504,0.6831149999999999,1.13479,0.5121100000000001,0.491738,0.444092,0.11181500000000001,2.91195,0.32152600000000003,1.47737,1.0305600000000001,1.02128,1.19975,2.09507,5.49977,1.41546,3.45462,0.837936,0.477818,0.344387,1.39701,0.736306,0.347103,0.12811199999999998,0.538592,4.971369999999999,0.527388,0.9156860000000001,2.28599,1.1529,2.4104799999999997,0.081598,1.4353799999999999,3.95111,0.6285649999999999,0.0799004
4,ENSG00000160783,0.46084200000000003,0.9728379999999999,1.07877,4.440580000000001,0.783047,0.612268,1.20394,0.563717,1.11974,0.12947,2.18187,3.08839,0.24513400000000002,1.18526,0.778407,0.23641900000000002,1.08884,0.809077,1.02535,0.0642825,1.41829,0.643504,0.6831149999999999,1.13479,0.5121100000000001,0.491738,0.444092,0.11181500000000001,2.91195,0.32152600000000003,1.47737,1.0305600000000001,1.02128,1.19975,2.09507,5.49977,1.41546,3.45462,0.837936,0.477818,0.344387,1.39701,0.736306,0.347103,0.12811199999999998,0.538592,4.971369999999999,0.527388,0.9156860000000001,2.28599,1.1529,2.4104799999999997,0.081598,1.4353799999999999,3.95111,0.6285649999999999,0.0799004
5,ENSG00000186825,0.175781,0.199219,0.308594,0.492188,0.230469,0.320312,0.390625,0.382812,0.40625,0.17968800000000001,0.207031,0.363281,0.19531199999999999,0.300781,0.175781,0.15625,0.13281199999999999,0.1875,0.230469,0.273438,0.339844,0.265625,0.152344,0.261719,0.14843800000000001,0.1875,0.17968800000000001,0.175781,0.375,0.11718800000000001,0.257812,0.12109400000000001,0.160156,0.25,0.5117189999999999,0.5,0.13281199999999999,0.378906,0.199219,0.277344,0.257812,0.183594,0.16406199999999999,0.24218800000000001,0.378906,0.246094,0.167969,0.160156,0.19531199999999999,0.17968800000000001,0.11718800000000001,0.203125,0.300781,0.125,0.25,0.335938,0.109375
6,ENSG00000163046,0.052469100000000005,0.030864199999999998,0.050733,0.0509259,0.030092599999999997,0.046296300000000006,0.0437886,0.037615699999999995,0.0358796,0.0636574,0.029320999999999996,0.039159,0.053819399999999996,0.043017,0.034915100000000004,0.057484600000000004,0.056713,0.0599923,0.041666699999999994,0.0746528,0.055362699999999994,0.0459105,0.036265399999999996,0.06944439999999999,0.0648148,0.052276199999999995,0.0407022,0.0428241,0.036458300000000006,0.0420525,0.0339506,0.0495756,0.033179,0.051118800000000006,0.056520100000000004,0.0509259,0.0650077,0.044946,0.048804,0.0314429,0.052662,0.0422454,0.030092599999999997,0.0343364,0.0706019,0.020254599999999998,0.052276199999999995,0.0594136,0.0360725,0.0353009,0.043402800000000005,0.041666699999999994,0.0599923,0.0543981,0.0283565,0.039544800000000005,0.0746528
7,ENSG00000230803,0.09625,0.111875,0.100625,0.185625,0.075625,0.084375,0.1025,0.13375,0.12625,0.07625,0.166875,0.180625,0.0925,0.061875,0.11125,0.08125,0.145,0.1125,0.10125,0.06,0.1275,0.0975,0.094375,0.105,0.094375,0.09625,0.089375,0.090625,0.18875,0.0525,0.13625,0.056875,0.1125,0.134375,0.168125,0.10875,0.105625,0.163125,0.09125,0.084375,0.0925,0.085625,0.09125,0.084375,0.13125,0.150625,0.214375,0.06375,0.0975,0.116875,0.075625,0.180625,0.085,0.111875,0.138125,0.1275,0.065625
8,ENSG00000230803,0.080625,0.1075,0.093125,0.1825,0.060625,0.0625,0.090625,0.12125,0.121875,0.066875,0.165,0.1775,0.081875,0.046875,0.098125,0.069375,0.125,0.105,0.09,0.0525,0.109375,0.101875,0.071875,0.09625,0.085625,0.086875,0.07625,0.0675,0.191875,0.04625,0.124375,0.040625,0.108125,0.12125,0.16375,0.10125,0.089375,0.16125,0.0775,0.0725,0.0725,0.078125,0.07375,0.085625,0.12125,0.141875,0.196875,0.0625,0.08875,0.1075,0.059375,0.175625,0.080625,0.099375,0.138125,0.11375,0.0525
9,ENSG00000242516,0.421875,0.75,0.578125,0.671875,0.53125,0.515625,0.53125,0.3125,0.375,0.375,0.46875,0.6875,0.46875,0.46875,0.53125,0.5625,0.671875,0.515625,0.53125,0.375,0.59375,0.40625,0.40625,0.40625,0.4375,0.5625,0.421875,0.3125,0.3125,0.28125,0.75,0.328125,0.359375,0.65625,0.765625,0.390625,0.390625,0.46875,0.40625,0.421875,0.484375,0.421875,0.359375,0.4375,0.515625,0.640625,0.640625,0.515625,0.515625,0.375,0.25,0.609375,0.453125,0.40625,0.359375,0.359375,0.21875
10,ENSG00000215712,0.0285375,0.033293699999999996,0.036563599999999995,0.0514269,0.023781200000000002,0.032699200000000005,0.04340069999999999,0.024673,0.030618299999999998,0.026753899999999997,0.0523187,0.0383472,0.019916800000000002,0.0243757,0.0208086,0.021403099999999998,0.0249703,0.0243757,0.033591,0.020214,0.03388819999999999,0.0276457,0.025267500000000002,0.038049900000000005,0.046076099999999995,0.039238999999999996,0.0377527,0.022294900000000003,0.053805,0.0211058,0.0442925,0.0109988,0.0425089,0.027942900000000003,0.04964330000000001,0.0558859,0.014863299999999998,0.0618312,0.0208086,0.036563599999999995,0.027942900000000003,0.0377527,0.0240785,0.026456599999999997,0.0410226,0.035671800000000004,0.04964330000000001,0.0184304,0.0276457,0.0225922,0.0300238,0.050237800000000006,0.0324019,0.0217004,0.036563599999999995,0.04340069999999999,0.0181332
11,ENSG00000215712,0.0345805,0.045351499999999996,0.0430839,0.07256239999999999,0.027777800000000002,0.0391156,0.049886599999999996,0.0255102,0.048185900000000004,0.027210900000000003,0.0804989,0.0561224,0.024943299999999998,0.0283447,0.030612200000000003,0.0226757,0.030612200000000003,0.020408199999999998,0.0430839,0.0238095,0.0408163,0.0311791,0.0300454,0.045351499999999996,0.0515873,0.050453500000000005,0.040249400000000005,0.0232426,0.0782313,0.026077099999999995,0.0629252,0.0130385,0.054988699999999995,0.0351474,0.054988699999999995,0.0680272,0.0164399,0.0759637,0.0243764,0.049886599999999996,0.0283447,0.056689300000000005,0.030612200000000003,0.031745999999999996,0.045918400000000005,0.0408163,0.07142860000000001,0.019274400000000004,0.027777800000000002,0.027777800000000002,0.0328798,0.0782313,0.0340136,0.0300454,0.0408163,0.047619,0.011904799999999998
12,ENSG00000091073,0.0470679,0.0339506,0.044753100000000004,0.045524699999999994,0.0408951,0.022376499999999997,0.027777800000000002,0.036265399999999996,0.0316358,0.054012300000000006,0.037808600000000005,0.0486111,0.0339506,0.0439815,0.0185185,0.015432099999999999,0.045524699999999994,0.0594136,0.0324074,0.0401235,0.05787040000000001,0.042438300000000005,0.0401235,0.0486111,0.0439815,0.037808600000000005,0.046296300000000006,0.042438300000000005,0.014660499999999998,0.027777800000000002,0.042438300000000005,0.025463,0.022376499999999997,0.030092599999999997,0.0509259,0.035493800000000006,0.037037,0.0408951,0.0439815,0.035493800000000006,0.0162037,0.0401235,0.029320999999999996,0.017746900000000003,0.045524699999999994,0.034722199999999995,0.044753100000000004,0.0401235,0.0408951,0.038580199999999995,0.030864199999999998,0.023148099999999998,0.043209899999999996,0.0408951,0.030092599999999997,0.017746900000000003,0.029320999999999996
13,ENSG00000091073,0.042243800000000005,0.0304709,0.0401662,0.039473699999999994,0.0367036,0.0200831,0.0249307,0.0297784,0.027700799999999998,0.0470914,0.0339335,0.0436288,0.0304709,0.039473699999999994,0.0166205,0.013850399999999999,0.0408587,0.0533241,0.029085900000000005,0.0353186,0.050554,0.0339335,0.0360111,0.0436288,0.0360111,0.0339335,0.0401662,0.03808859999999999,0.0131579,0.0249307,0.03808859999999999,0.021468099999999997,0.0186981,0.027008299999999996,0.0457064,0.031856,0.033241,0.0353186,0.039473699999999994,0.031856,0.014542900000000001,0.0360111,0.0263158,0.015928,0.0408587,0.0311634,0.0401662,0.033241,0.0367036,0.034626,0.0249307,0.019390599999999997,0.0373961,0.0367036,0.0242382,0.015928,0.0263158
14,ENSG00000012232,0.00193608,0.004288800000000001,0.00512205,0.022987900000000002,0.00291638,0.00245074,0.00492599,0.00267131,0.00507303,0.00026958099999999997,0.0127929,0.015022999999999998,0.000955789,0.00600431,0.00274483,0.000686207,0.00553867,0.00338202,0.0046318999999999996,0.000171552,0.00526909,0.00370062,0.0036515999999999996,0.00605333,0.00193608,0.00171552,0.00115185,0.000343104,0.015096600000000002,0.0013234000000000002,0.00801392,0.00453387,0.00323498,0.00553867,0.012670299999999999,0.0313695,0.00571022,0.014728899999999998,0.00352907,0.00137241,0.00124988,0.00749926,0.00313695,0.000882266,0.000196059,0.0023037,0.0219831,0.00183806,0.00419077,0.0109303,0.00453387,0.014165299999999999,0.000245074,0.00553867,0.023992700000000002,0.0016420000000000002,9.80296e-05
15,ENSG00000012232,0.00684172,0.015994799999999997,0.019138299999999997,0.0866309,0.0109098,0.0089682,0.018675999999999998,0.0100777,0.0190459,0.000739645,0.0477996,0.056582799999999996,0.00360577,0.022744099999999996,0.010355,0.00258876,0.0206176,0.012574,0.0174741,0.00036982199999999996,0.0195081,0.0138683,0.013590999999999999,0.0223743,0.00730399,0.00619453,0.004160499999999999,0.000832101,0.056490399999999996,0.00508506,0.0297707,0.0172892,0.012111700000000001,0.0207101,0.0474297,0.11778800000000002,0.021912,0.0552885,0.0131287,0.00517751,0.00443787,0.028199000000000002,0.011834299999999999,0.00305104,0.000554734,0.00869083,0.0826553,0.00674926,0.0155325,0.0409578,0.0171043,0.053069500000000006,0.000647189,0.0208025,0.09051410000000001,0.00573225,0.00036982199999999996
16,ENSG00000180747,0.05434780000000001,0.06096409999999999,0.08884689999999999,0.0463138,0.05576559999999999,0.06001889999999999,0.0723062,0.0741966,0.0699433,0.0420605,0.05954630000000001,0.0751418,0.0637996,0.0406427,0.044896,0.06663519999999999,0.0363894,0.043005699999999994,0.051512300000000004,0.0860113,0.06616260000000002,0.0326087,0.053402599999999995,0.109641,0.0850662,0.08742910000000001,0.0775047,0.05576559999999999,0.05434780000000001,0.0359168,0.0732514,0.06096409999999999,0.0359168,0.09073719999999999,0.11531199999999998,0.06096409999999999,0.06190930000000001,0.07136110000000001,0.05198490000000001,0.0425331,0.07561439999999998,0.04914930000000001,0.0444234,0.0439509,0.0803403,0.0581285,0.06663519999999999,0.058601099999999996,0.06096409999999999,0.04914930000000001,0.0642722,0.05434780000000001,0.0463138,0.0628544,0.0675803,0.0727788,0.0359168
17,ENSG00000180747,0.0676,0.1156,0.1124,0.1184,0.0928,0.0956,0.0636,0.0788,0.08800000000000001,0.076,0.1224,0.1148,0.057999999999999996,0.0568,0.062,0.046,0.0452,0.0448,0.0824,0.0416,0.0848,0.07200000000000001,0.0812,0.0884,0.0816,0.08800000000000001,0.0772,0.0496,0.1748,0.0512,0.1012,0.0628,0.0816,0.1036,0.1788,0.1128,0.0828,0.1024,0.0712,0.0556,0.0816,0.0748,0.0856,0.064,0.068,0.0824,0.1416,0.064,0.078,0.0704,0.0824,0.1404,0.0492,0.054000000000000006,0.0692,0.0864,0.0244
18,ENSG00000180747,0.0606139,0.0736212,0.0827263,0.0762227,0.0639958,0.0652966,0.0577523,0.0652966,0.0707596,0.055931299999999996,0.0712799,0.0702393,0.0603538,0.0556712,0.0444849,0.04682619999999999,0.0382414,0.0369407,0.0702393,0.0437045,0.07154010000000001,0.055411,0.0533299,0.0855879,0.07804370000000001,0.064256,0.06997919999999999,0.0465661,0.092872,0.045525499999999997,0.0736212,0.0556712,0.047606699999999995,0.0691988,0.12539,0.07232050000000001,0.062435000000000004,0.0736212,0.0590531,0.0408429,0.06451609999999999,0.05359,0.051769,0.046045800000000005,0.054890699999999994,0.0530697,0.09001039999999999,0.0600937,0.0577523,0.048387099999999995,0.069719,0.0832466,0.046305900000000004,0.054370400000000006,0.0444849,0.06451609999999999,0.0213319
19,ENSG00000205457,0.08333330000000001,0.381944,0.138889,0.284722,0.208333,0.458333,0.201389,0.208333,0.21527800000000002,0.333333,0.625,0.44444399999999995,0.11111099999999999,0.11111099999999999,0.270833,0.145833,0.125,0.21527800000000002,0.21527800000000002,0.180556,0.319444,0.243056,0.263889,0.10416700000000001,0.708333,0.49305600000000005,0.402778,0.145833,0.173611,0.0902778,0.381944,0.034722199999999995,0.42361099999999996,0.368056,0.166667,0.22222199999999998,0.08333330000000001,0.354167,0.319444,0.625,0.23611100000000002,0.708333,0.347222,0.284722,0.305556,0.701389,0.701389,0.291667,0.201389,0.1875,0.25,0.333333,0.131944,0.284722,0.11111099999999999,0.270833,0.159722
20,ENSG00000205457,0.12,0.55,0.21,0.41,0.3,0.68,0.29,0.31,0.3,0.53,0.9,0.64,0.16,0.17,0.4,0.23,0.18,0.31,0.32,0.34,0.47,0.35,0.38,0.15,1.03,0.73,0.58,0.21,0.29,0.15,0.55,0.05,0.66,0.55,0.24,0.31,0.12,0.48,0.48,0.91,0.36,1.01,0.5,0.42,0.46,1.03,1.03,0.4,0.3,0.27,0.36,0.48,0.22,0.41,0.15,0.4,0.25
21,ENSG00000260308,0.0130719,0.014994200000000001,0.014802000000000001,0.024702,0.00884275,0.00788158,0.0165321,0.014417500000000001,0.026047700000000003,0.0292195,0.0074010000000000005,0.0179739,0.00749712,0.014802000000000001,0.010092299999999998,0.0120146,0.018166099999999998,0.0153787,0.00932334,0.020280700000000002,0.01807,0.013840799999999999,0.010092299999999998,0.0143214,0.0132641,0.0128797,0.0137447,0.0183583,0.013168000000000001,0.0161476,0.012303,0.010861200000000001,0.0085544,0.0102845,0.021530200000000003,0.0183583,0.0103806,0.0128797,0.0104767,0.0112457,0.0147059,0.011341799999999999,0.00903499,0.013168000000000001,0.019704,0.018166099999999998,0.0110534,0.0252787,0.00768935,0.00961169,0.011341799999999999,0.00903499,0.022106900000000002,0.00730488,0.011341799999999999,0.00509419,0.0159554
22,ENSG00000175170,0.054421800000000006,0.053288,0.0442177,0.0629252,0.037415,0.0442177,0.0651927,0.0527211,0.056689300000000005,0.061791399999999996,0.027210900000000003,0.042517,0.056689300000000005,0.0663265,0.0311791,0.056689300000000005,0.0391156,0.037415,0.048185900000000004,0.05215419999999999,0.0736961,0.035714300000000004,0.0430839,0.05952380000000001,0.0646259,0.0634921,0.0651927,0.043650800000000003,0.0765306,0.0408163,0.050453500000000005,0.047619,0.030612200000000003,0.062358300000000005,0.0464853,0.0651927,0.049319699999999994,0.050453500000000005,0.0578231,0.045918400000000005,0.05952380000000001,0.024943299999999998,0.026644,0.035714300000000004,0.0612245,0.0515873,0.0442177,0.047619,0.0510204,0.0351474,0.031745999999999996,0.0311791,0.047619,0.06009069999999999,0.0391156,0.048185900000000004,0.0243764
23,ENSG00000227195,0.279571,0.544421,0.7044159999999999,2.77299,0.33910100000000004,0.273373,0.8766790000000001,0.354468,0.780733,0.0475207,0.913869,1.7558099999999999,0.139979,0.972366,0.35433899999999996,0.12319200000000001,0.5519109999999999,0.40625,0.539773,0.0163998,0.864669,0.298425,0.351498,0.735408,0.248709,0.214876,0.202092,0.0402893,1.16516,0.189824,0.979468,0.805269,0.43323900000000004,0.6908569999999999,1.4233,3.69602,0.8682850000000001,2.31353,0.492123,0.193698,0.169034,0.680527,0.37693699999999997,0.156121,0.029571299999999995,0.240702,2.40535,0.291064,0.586002,1.35382,0.66077,1.16335,0.026988599999999998,0.876808,2.73877,0.27608499999999997,0.023502099999999998
24,ENSG00000227195,0.059917899999999996,0.104376,0.14566800000000002,0.513342,0.06701460000000001,0.0586296,0.17626,0.0721242,0.167045,0.0113329,0.17497200000000002,0.335335,0.0314001,0.20669899999999997,0.0707922,0.0281902,0.103131,0.077474,0.10529300000000001,0.00445454,0.181566,0.0636737,0.06843389999999999,0.149904,0.059240999999999995,0.0486505,0.045375099999999995,0.00919294,0.22200599999999998,0.0385405,0.182789,0.157852,0.0845052,0.137021,0.29017800000000005,0.698729,0.174513,0.458424,0.104441,0.0406367,0.0379509,0.12959600000000002,0.0732597,0.034784699999999995,0.00755524,0.0488034,0.436829,0.0622543,0.11586199999999999,0.252751,0.128701,0.213119,0.0066162999999999994,0.165451,0.516595,0.0601144,0.00604856
25,ENSG00000264462,0.45160600000000006,0.9040879999999999,1.01464,3.6707199999999998,0.6963229999999999,0.582961,1.17072,0.5629149999999999,1.05956,0.11463,1.83683,2.6471400000000003,0.23538800000000001,1.1937,0.662903,0.225305,0.89485,0.7196899999999999,0.9545950000000001,0.044559800000000004,1.2609,0.59229,0.590327,1.10817,0.483667,0.45752299999999996,0.42096400000000006,0.0906292,2.57756,0.316206,1.33761,1.02134,0.910639,1.16496,2.09812,5.00263,1.21175,2.88987,0.777382,0.40982399999999997,0.314334,1.22171,0.630479,0.362607,0.0856177,0.469297,3.9531199999999997,0.49794700000000003,0.8729020000000001,2.0144,1.03378,1.9701400000000002,0.06412269999999999,1.25875,3.57058,0.6008939999999999,0.053345000000000004
